"","preds.futureS","week","year","location"
"Big Creek River.X2013.03.04",0.108636474609398,10,2013,"bigcreek"
"Big Creek River.X2013.03.11",0.100000000000023,11,2013,"bigcreek"
"Big Creek River.X2013.03.18",0.100000000000023,12,2013,"bigcreek"
"Big Creek River.X2013.03.25",0.410241699218773,13,2013,"bigcreek"
"Big Creek River.X2013.04.01",1.91008911132815,14,2013,"bigcreek"
"Big Creek River.X2013.04.08",1.35039672851565,15,2013,"bigcreek"
"Big Creek River.X2013.04.15",1.05623779296877,16,2013,"bigcreek"
"Big Creek River.X2013.04.22",3.38515625000002,17,2013,"bigcreek"
"Big Creek River.X2013.04.29",0.100000000000023,18,2013,"bigcreek"
"Big Creek River.X2013.05.06",3.24141845703127,19,2013,"bigcreek"
"Big Creek River.X2013.05.13",8.67424926757815,20,2013,"bigcreek"
"Big Creek River.X2013.05.20",9.3613220214844,21,2013,"bigcreek"
"Big Creek River.X2013.05.27",14.6062866210938,22,2013,"bigcreek"
"Big Creek River.X2013.06.03",13.8259216308594,23,2013,"bigcreek"
"Big Creek River.X2013.06.10",16.8716979980469,24,2013,"bigcreek"
"Big Creek River.X2013.06.17",20.4279418945313,25,2013,"bigcreek"
"Big Creek River.X2013.06.24",19.9836975097656,26,2013,"bigcreek"
"Big Creek River.X2013.07.01",17.8085266113281,27,2013,"bigcreek"
"Big Creek River.X2013.07.08",18.0177856445313,28,2013,"bigcreek"
"Big Creek River.X2013.07.15",20.9255920410156,29,2013,"bigcreek"
"Big Creek River.X2013.07.22",15.8288513183594,30,2013,"bigcreek"
"Big Creek River.X2013.07.29",13.4896484375,31,2013,"bigcreek"
"Big Creek River.X2013.08.05",18.9431701660156,32,2013,"bigcreek"
"Big Creek River.X2013.08.12",16.7030883789063,33,2013,"bigcreek"
"Big Creek River.X2013.08.19",16.0229431152344,34,2013,"bigcreek"
"Big Creek River.X2013.08.26",15.2755676269531,35,2013,"bigcreek"
"Big Creek River.X2013.09.02",9.38558349609377,36,2013,"bigcreek"
"Big Creek River.X2013.09.09",10.8556457519531,37,2013,"bigcreek"
"Big Creek River.X2013.09.16",11.1657653808594,38,2013,"bigcreek"
"Big Creek River.X2013.09.23",11.5013671875,39,2013,"bigcreek"
"Big Creek River.X2013.09.30",17.3752075195313,40,2013,"bigcreek"
"Big Creek River.X2013.10.07",13.5522399902344,41,2013,"bigcreek"
"Big Creek River.X2013.10.14",8.6691833496094,42,2013,"bigcreek"
"Big Creek River.X2013.10.21",2.09832153320315,43,2013,"bigcreek"
"Big Creek River.X2013.10.28",2.21318969726565,44,2013,"bigcreek"
"Big Creek River.X2013.11.04",0.100000000000023,45,2013,"bigcreek"
"Big Creek River.X2013.11.11",0.100000000000023,46,2013,"bigcreek"
"Big Creek River.X2013.11.18",0.319390869140648,47,2013,"bigcreek"
"Big Creek River.X2013.11.25",0.100000000000023,48,2013,"bigcreek"
"Big Creek River.X2013.12.02",1.1331726074219,49,2013,"bigcreek"
"Big Creek River.X2013.12.09",0.336541748046898,50,2013,"bigcreek"
"Big Creek River.X2013.12.16",0.100000000000023,51,2013,"bigcreek"
"Big Creek River.X2013.12.23",0.100000000000023,52,2013,"bigcreek"
"Big Creek River.X2013.12.30",0.100000000000023,53,2013,"bigcreek"
"Big Creek River.X2014.01.07",0.100000000000023,2,2014,"bigcreek"
"Big Creek River.X2014.01.14",0.100000000000023,3,2014,"bigcreek"
"Big Creek River.X2014.01.21",0.100000000000023,4,2014,"bigcreek"
"Big Creek River.X2014.01.28",0.100000000000023,5,2014,"bigcreek"
"Big Creek River.X2014.02.04",0.100000000000023,6,2014,"bigcreek"
"Big Creek River.X2014.02.11",0.100000000000023,7,2014,"bigcreek"
"Big Creek River.X2014.02.18",0.100000000000023,8,2014,"bigcreek"
"Big Creek River.X2014.02.25",0.100000000000023,9,2014,"bigcreek"
"Big Creek River.X2014.03.04",0.100000000000023,10,2014,"bigcreek"
"Big Creek River.X2014.03.11",0.185540771484398,11,2014,"bigcreek"
"Big Creek River.X2014.03.18",0.100000000000023,12,2014,"bigcreek"
"Big Creek River.X2014.03.25",0.100000000000023,13,2014,"bigcreek"
"Big Creek River.X2014.04.01",0.100000000000023,14,2014,"bigcreek"
"Big Creek River.X2014.04.08",0.100000000000023,15,2014,"bigcreek"
"Big Creek River.X2014.04.15",1.41033325195315,16,2014,"bigcreek"
"Big Creek River.X2014.04.22",1.79525146484377,17,2014,"bigcreek"
"Big Creek River.X2014.04.29",0.100000000000023,18,2014,"bigcreek"
"Big Creek River.X2014.05.06",0.100000000000023,19,2014,"bigcreek"
"Big Creek River.X2014.05.13",0.100000000000023,20,2014,"bigcreek"
"Big Creek River.X2014.05.20",4.33950195312502,21,2014,"bigcreek"
"Big Creek River.X2014.05.27",19.0767456054688,22,2014,"bigcreek"
"Big Creek River.X2014.06.03",14.2322631835938,23,2014,"bigcreek"
"Big Creek River.X2014.06.10",15.2514282226563,24,2014,"bigcreek"
"Big Creek River.X2014.06.17",15.2072998046875,25,2014,"bigcreek"
"Big Creek River.X2014.06.24",21.0236450195313,26,2014,"bigcreek"
"Big Creek River.X2014.07.01",21.0068298339844,27,2014,"bigcreek"
"Big Creek River.X2014.07.08",19.0246215820313,28,2014,"bigcreek"
"Big Creek River.X2014.07.15",18.7904907226563,29,2014,"bigcreek"
"Big Creek River.X2014.07.22",17.5324340820313,30,2014,"bigcreek"
"Big Creek River.X2014.07.29",15.8812805175781,31,2014,"bigcreek"
"Big Creek River.X2014.08.05",18.2687622070313,32,2014,"bigcreek"
"Big Creek River.X2014.08.12",18.1591125488281,33,2014,"bigcreek"
"Big Creek River.X2014.08.19",9.6487976074219,34,2014,"bigcreek"
"Big Creek River.X2014.08.26",14.4145446777344,35,2014,"bigcreek"
"Big Creek River.X2014.09.02",15.6813903808594,36,2014,"bigcreek"
"Big Creek River.X2014.09.09",14.0894409179688,37,2014,"bigcreek"
"Big Creek River.X2014.09.16",11.9805236816406,38,2014,"bigcreek"
"Big Creek River.X2014.09.23",9.50820312500002,39,2014,"bigcreek"
"Big Creek River.X2014.09.30",11.7752014160156,40,2014,"bigcreek"
"Big Creek River.X2014.10.07",4.5598083496094,41,2014,"bigcreek"
"Big Creek River.X2014.10.14",4.27788696289065,42,2014,"bigcreek"
"Big Creek River.X2014.10.21",6.33452758789065,43,2014,"bigcreek"
"Big Creek River.X2014.10.28",6.76339111328127,44,2014,"bigcreek"
"Big Creek River.X2014.11.04",7.6009460449219,45,2014,"bigcreek"
"Big Creek River.X2014.11.11",1.27288208007815,46,2014,"bigcreek"
"Big Creek River.X2014.11.18",0.654840087890648,47,2014,"bigcreek"
"Big Creek River.X2014.11.25",0.100000000000023,48,2014,"bigcreek"
"Big Creek River.X2014.12.02",0.100000000000023,49,2014,"bigcreek"
"Big Creek River.X2014.12.09",0.100000000000023,50,2014,"bigcreek"
"Big Creek River.X2014.12.16",0.100000000000023,51,2014,"bigcreek"
"Big Creek River.X2014.12.23",0.100000000000023,52,2014,"bigcreek"
"Big Creek River.X2014.12.30",0.100000000000023,53,2014,"bigcreek"
"Genesee River.X2011.01.07",3.9426208496094,2,2011,"genesee"
"Genesee River.X2011.01.14",2.90142211914065,3,2011,"genesee"
"Genesee River.X2011.01.21",1.85918579101565,4,2011,"genesee"
"Genesee River.X2011.01.28",1.93599853515627,5,2011,"genesee"
"Genesee River.X2011.02.04",2.8035827636719,6,2011,"genesee"
"Genesee River.X2011.02.11",3.75505981445315,7,2011,"genesee"
"Genesee River.X2011.02.18",4.22454223632815,8,2011,"genesee"
"Genesee River.X2011.02.25",4.5320983886719,9,2011,"genesee"
"Genesee River.X2011.03.04",2.7000671386719,10,2011,"genesee"
"Genesee River.X2011.03.11",3.2385192871094,11,2011,"genesee"
"Genesee River.X2011.03.18",5.4898620605469,12,2011,"genesee"
"Genesee River.X2011.03.25",5.28704223632815,13,2011,"genesee"
"Genesee River.X2011.04.01",5.4708190917969,14,2011,"genesee"
"Genesee River.X2011.04.08",6.45049438476565,15,2011,"genesee"
"Genesee River.X2011.04.15",8.3942810058594,16,2011,"genesee"
"Genesee River.X2011.04.22",10.0442138671875,17,2011,"genesee"
"Genesee River.X2011.04.29",12.7808471679688,18,2011,"genesee"
"Genesee River.X2011.05.06",9.90706787109377,19,2011,"genesee"
"Genesee River.X2011.05.13",11.0370727539063,20,2011,"genesee"
"Genesee River.X2011.05.20",10.8828979492188,21,2011,"genesee"
"Genesee River.X2011.05.27",11.3179870605469,22,2011,"genesee"
"Genesee River.X2011.06.03",12.2647338867188,23,2011,"genesee"
"Genesee River.X2011.06.10",15.5200744628906,24,2011,"genesee"
"Genesee River.X2011.06.17",19.2093139648438,25,2011,"genesee"
"Genesee River.X2011.06.24",17.9733215332031,26,2011,"genesee"
"Genesee River.X2011.07.01",20.7019592285156,27,2011,"genesee"
"Genesee River.X2011.07.08",23.7095581054688,28,2011,"genesee"
"Genesee River.X2011.07.15",22.3020568847656,29,2011,"genesee"
"Genesee River.X2011.07.22",20.8688293457031,30,2011,"genesee"
"Genesee River.X2011.07.29",19.9825988769531,31,2011,"genesee"
"Genesee River.X2011.08.05",21.290673828125,32,2011,"genesee"
"Genesee River.X2011.08.12",22.5446716308594,33,2011,"genesee"
"Genesee River.X2011.08.19",22.0618225097656,34,2011,"genesee"
"Genesee River.X2011.08.26",20.1186462402344,35,2011,"genesee"
"Genesee River.X2011.09.02",16.8376708984375,36,2011,"genesee"
"Genesee River.X2011.09.09",17.7891784667969,37,2011,"genesee"
"Genesee River.X2011.09.16",15.2611938476563,38,2011,"genesee"
"Genesee River.X2011.09.23",15.1828857421875,39,2011,"genesee"
"Genesee River.X2011.09.30",13.9837890625,40,2011,"genesee"
"Genesee River.X2011.10.07",11.2931762695313,41,2011,"genesee"
"Genesee River.X2011.10.14",11.7137390136719,42,2011,"genesee"
"Genesee River.X2011.10.21",11.8311706542969,43,2011,"genesee"
"Genesee River.X2011.10.28",11.3617492675781,44,2011,"genesee"
"Genesee River.X2011.11.04",9.69649658203127,45,2011,"genesee"
"Genesee River.X2011.11.11",8.1513610839844,46,2011,"genesee"
"Genesee River.X2011.11.18",7.62655029296877,47,2011,"genesee"
"Genesee River.X2011.11.25",4.96013793945315,48,2011,"genesee"
"Genesee River.X2011.12.02",5.10064086914065,49,2011,"genesee"
"Genesee River.X2011.12.09",5.20113525390627,50,2011,"genesee"
"Genesee River.X2011.12.16",4.01677856445315,51,2011,"genesee"
"Genesee River.X2011.12.23",5.33223876953127,52,2011,"genesee"
"Genesee River.X2011.12.30",4.0977722167969,53,2011,"genesee"
"Genesee River.X2012.01.07",2.6005798339844,2,2012,"genesee"
"Genesee River.X2012.01.14",3.1102233886719,3,2012,"genesee"
"Genesee River.X2012.01.21",3.4885192871094,4,2012,"genesee"
"Genesee River.X2012.01.28",3.9090515136719,5,2012,"genesee"
"Genesee River.X2012.02.04",3.6396423339844,6,2012,"genesee"
"Genesee River.X2012.02.11",3.44185791015627,7,2012,"genesee"
"Genesee River.X2012.02.18",3.89052734375002,8,2012,"genesee"
"Genesee River.X2012.02.25",4.3980651855469,9,2012,"genesee"
"Genesee River.X2012.03.03",4.64348754882815,10,2012,"genesee"
"Genesee River.X2012.03.10",4.7844177246094,11,2012,"genesee"
"Genesee River.X2012.03.17",3.07662353515627,12,2012,"genesee"
"Genesee River.X2012.03.24",5.8376403808594,13,2012,"genesee"
"Genesee River.X2012.03.31",8.23442993164065,14,2012,"genesee"
"Genesee River.X2012.04.07",9.0373474121094,15,2012,"genesee"
"Genesee River.X2012.04.14",6.51949462890627,16,2012,"genesee"
"Genesee River.X2012.04.21",7.38607177734377,17,2012,"genesee"
"Genesee River.X2012.04.28",9.48824462890627,18,2012,"genesee"
"Genesee River.X2012.05.05",12.5952697753906,19,2012,"genesee"
"Genesee River.X2012.05.12",12.8818298339844,20,2012,"genesee"
"Genesee River.X2012.05.19",12.6351867675781,21,2012,"genesee"
"Genesee River.X2012.05.26",15.4558654785156,22,2012,"genesee"
"Genesee River.X2012.06.02",18.9716125488281,23,2012,"genesee"
"Genesee River.X2012.06.09",22.8780151367188,24,2012,"genesee"
"Genesee River.X2012.06.16",19.1725708007813,25,2012,"genesee"
"Genesee River.X2012.06.23",18.9517456054688,26,2012,"genesee"
"Genesee River.X2012.06.30",21.3207641601563,27,2012,"genesee"
"Genesee River.X2012.07.07",20.8149963378906,28,2012,"genesee"
"Genesee River.X2012.07.14",21.2433410644531,29,2012,"genesee"
"Genesee River.X2012.07.21",22.0682006835938,30,2012,"genesee"
"Genesee River.X2012.07.28",21.2324157714844,31,2012,"genesee"
"Genesee River.X2012.08.04",21.6279235839844,32,2012,"genesee"
"Genesee River.X2012.08.11",17.9338012695313,33,2012,"genesee"
"Genesee River.X2012.08.18",17.5985961914063,34,2012,"genesee"
"Genesee River.X2012.08.25",16.1657653808594,35,2012,"genesee"
"Genesee River.X2012.09.01",15.3251586914063,36,2012,"genesee"
"Genesee River.X2012.09.08",15.7981201171875,37,2012,"genesee"
"Genesee River.X2012.09.15",13.8375793457031,38,2012,"genesee"
"Genesee River.X2012.09.22",11.5595642089844,39,2012,"genesee"
"Genesee River.X2012.09.29",9.76082763671877,40,2012,"genesee"
"Genesee River.X2012.10.06",10.6322570800781,41,2012,"genesee"
"Genesee River.X2012.10.13",11.616845703125,42,2012,"genesee"
"Genesee River.X2012.10.20",10.9941345214844,43,2012,"genesee"
"Genesee River.X2012.10.27",10.1989379882813,44,2012,"genesee"
"Genesee River.X2012.11.03",8.35640869140627,45,2012,"genesee"
"Genesee River.X2012.11.10",9.37392578125002,46,2012,"genesee"
"Genesee River.X2012.11.17",6.87423095703127,47,2012,"genesee"
"Genesee River.X2012.11.24",5.93966064453127,48,2012,"genesee"
"Genesee River.X2012.12.01",3.0119567871094,49,2012,"genesee"
"Genesee River.X2012.12.08",5.57021484375002,50,2012,"genesee"
"Genesee River.X2012.12.15",6.34270629882815,51,2012,"genesee"
"Genesee River.X2012.12.22",4.76485595703127,52,2012,"genesee"
"Genesee River.X2012.12.29",3.86040649414065,53,2012,"genesee"
"Genesee River.X2013.01.07",3.68697509765627,2,2013,"genesee"
"Genesee River.X2013.01.14",4.31340942382815,3,2013,"genesee"
"Genesee River.X2013.01.21",4.32329711914065,4,2013,"genesee"
"Genesee River.X2013.01.28",1.94545898437502,5,2013,"genesee"
"Genesee River.X2013.02.04",2.2730651855469,6,2013,"genesee"
"Genesee River.X2013.02.11",1.76571044921877,7,2013,"genesee"
"Genesee River.X2013.02.18",3.5878845214844,8,2013,"genesee"
"Genesee River.X2013.02.25",3.1917663574219,9,2013,"genesee"
"Genesee River.X2013.03.04",3.94683227539065,10,2013,"genesee"
"Genesee River.X2013.03.11",4.15178833007815,11,2013,"genesee"
"Genesee River.X2013.03.18",3.89980468750002,12,2013,"genesee"
"Genesee River.X2013.03.25",5.19967041015627,13,2013,"genesee"
"Genesee River.X2013.04.01",7.12606201171877,14,2013,"genesee"
"Genesee River.X2013.04.08",9.05339965820315,15,2013,"genesee"
"Genesee River.X2013.04.15",12.3907104492188,16,2013,"genesee"
"Genesee River.X2013.04.22",11.4421936035156,17,2013,"genesee"
"Genesee River.X2013.04.29",13.1392456054688,18,2013,"genesee"
"Genesee River.X2013.05.06",14.089990234375,19,2013,"genesee"
"Genesee River.X2013.05.13",14.7047973632813,20,2013,"genesee"
"Genesee River.X2013.05.20",14.7123046875,21,2013,"genesee"
"Genesee River.X2013.05.27",15.898828125,22,2013,"genesee"
"Genesee River.X2013.06.03",16.9585205078125,23,2013,"genesee"
"Genesee River.X2013.06.10",14.53896484375,24,2013,"genesee"
"Genesee River.X2013.06.17",16.3002563476563,25,2013,"genesee"
"Genesee River.X2013.06.24",17.4363342285156,26,2013,"genesee"
"Genesee River.X2013.07.01",16.400537109375,27,2013,"genesee"
"Genesee River.X2013.07.08",18.8077026367188,28,2013,"genesee"
"Genesee River.X2013.07.15",21.49794921875,29,2013,"genesee"
"Genesee River.X2013.07.22",20.9227844238281,30,2013,"genesee"
"Genesee River.X2013.07.29",17.33876953125,31,2013,"genesee"
"Genesee River.X2013.08.05",17.1139465332031,32,2013,"genesee"
"Genesee River.X2013.08.12",15.6918579101563,33,2013,"genesee"
"Genesee River.X2013.08.19",15.9858947753906,34,2013,"genesee"
"Genesee River.X2013.08.26",15.5588012695313,35,2013,"genesee"
"Genesee River.X2013.09.02",12.5138488769531,36,2013,"genesee"
"Genesee River.X2013.09.09",11.8871398925781,37,2013,"genesee"
"Genesee River.X2013.09.16",14.0596252441406,38,2013,"genesee"
"Genesee River.X2013.09.23",12.6616149902344,39,2013,"genesee"
"Genesee River.X2013.09.30",14.2851806640625,40,2013,"genesee"
"Genesee River.X2013.10.07",14.8773742675781,41,2013,"genesee"
"Genesee River.X2013.10.14",12.2837768554688,42,2013,"genesee"
"Genesee River.X2013.10.21",10.0535217285156,43,2013,"genesee"
"Genesee River.X2013.10.28",7.90471801757815,44,2013,"genesee"
"Genesee River.X2013.11.04",4.4785095214844,45,2013,"genesee"
"Genesee River.X2013.11.11",3.68511352539065,46,2013,"genesee"
"Genesee River.X2013.11.18",5.12606201171877,47,2013,"genesee"
"Genesee River.X2013.11.25",4.69918212890627,48,2013,"genesee"
"Genesee River.X2013.12.02",8.14483032226565,49,2013,"genesee"
"Genesee River.X2013.12.09",8.23369750976565,50,2013,"genesee"
"Genesee River.X2013.12.16",4.4554382324219,51,2013,"genesee"
"Genesee River.X2013.12.23",4.19466552734377,52,2013,"genesee"
"Genesee River.X2013.12.30",4.57097778320315,53,2013,"genesee"
"Genesee River.X2014.01.07",4.13958129882815,2,2014,"genesee"
"Genesee River.X2014.01.14",4.22030029296877,3,2014,"genesee"
"Genesee River.X2014.01.21",4.46428833007815,4,2014,"genesee"
"Genesee River.X2014.01.28",4.94814453125002,5,2014,"genesee"
"Genesee River.X2014.02.04",4.9416442871094,6,2014,"genesee"
"Genesee River.X2014.02.11",2.8940368652344,7,2014,"genesee"
"Genesee River.X2014.02.18",1.6878601074219,8,2014,"genesee"
"Genesee River.X2014.02.25",3.38543090820315,9,2014,"genesee"
"Genesee River.X2014.03.04",1.93035278320315,10,2014,"genesee"
"Genesee River.X2014.03.11",2.96468505859377,11,2014,"genesee"
"Genesee River.X2014.03.18",1.25539550781252,12,2014,"genesee"
"Genesee River.X2014.03.25",1.89534912109377,13,2014,"genesee"
"Genesee River.X2014.04.01",0.471520996093773,14,2014,"genesee"
"Genesee River.X2014.04.08",0.204492187500023,15,2014,"genesee"
"Genesee River.X2014.04.15",0.100000000000023,16,2014,"genesee"
"Genesee River.X2014.04.22",1.13674316406252,17,2014,"genesee"
"Genesee River.X2014.04.29",10.8427978515625,18,2014,"genesee"
"Genesee River.X2014.05.06",16.5349975585938,19,2014,"genesee"
"Genesee River.X2014.05.13",12.5567260742188,20,2014,"genesee"
"Genesee River.X2014.05.20",13.8369995117188,21,2014,"genesee"
"Genesee River.X2014.05.27",17.5384460449219,22,2014,"genesee"
"Genesee River.X2014.06.03",19.1018615722656,23,2014,"genesee"
"Genesee River.X2014.06.10",18.1867309570313,24,2014,"genesee"
"Genesee River.X2014.06.17",15.8865295410156,25,2014,"genesee"
"Genesee River.X2014.06.24",17.1125122070313,26,2014,"genesee"
"Genesee River.X2014.07.01",19.9291931152344,27,2014,"genesee"
"Genesee River.X2014.07.08",19.6370178222656,28,2014,"genesee"
"Genesee River.X2014.07.15",19.5797973632813,29,2014,"genesee"
"Genesee River.X2014.07.22",18.3621459960938,30,2014,"genesee"
"Genesee River.X2014.07.29",18.855615234375,31,2014,"genesee"
"Genesee River.X2014.08.05",17.4870544433594,32,2014,"genesee"
"Genesee River.X2014.08.12",19.9357238769531,33,2014,"genesee"
"Genesee River.X2014.08.19",17.1633239746094,34,2014,"genesee"
"Genesee River.X2014.08.26",14.880517578125,35,2014,"genesee"
"Genesee River.X2014.09.02",19.1053405761719,36,2014,"genesee"
"Genesee River.X2014.09.09",17.7988220214844,37,2014,"genesee"
"Genesee River.X2014.09.16",16.0214477539063,38,2014,"genesee"
"Genesee River.X2014.09.23",14.4111877441406,39,2014,"genesee"
"Genesee River.X2014.09.30",16.0279479980469,40,2014,"genesee"
"Genesee River.X2014.10.07",13.7877136230469,41,2014,"genesee"
"Genesee River.X2014.10.14",13.3825012207031,42,2014,"genesee"
"Genesee River.X2014.10.21",11.5243469238281,43,2014,"genesee"
"Genesee River.X2014.10.28",10.6193786621094,44,2014,"genesee"
"Genesee River.X2014.11.04",11.7464538574219,45,2014,"genesee"
"Genesee River.X2014.11.11",10.1867309570313,46,2014,"genesee"
"Genesee River.X2014.11.18",7.66915283203127,47,2014,"genesee"
"Genesee River.X2014.11.25",4.92904052734377,48,2014,"genesee"
"Genesee River.X2014.12.02",3.7795349121094,49,2014,"genesee"
"Genesee River.X2014.12.09",3.80706176757815,50,2014,"genesee"
"Genesee River.X2014.12.16",3.7640319824219,51,2014,"genesee"
"Genesee River.X2014.12.23",3.73500976562502,52,2014,"genesee"
"Genesee River.X2014.12.30",3.86629638671877,53,2014,"genesee"
"Genesee River.X2015.01.07",3.62371215820315,2,2015,"genesee"
"Genesee River.X2015.01.14",3.8781677246094,3,2015,"genesee"
"Genesee River.X2015.01.21",3.6644226074219,4,2015,"genesee"
"Genesee River.X2015.01.28",3.66192016601565,5,2015,"genesee"
"Genesee River.X2015.02.04",3.4826599121094,6,2015,"genesee"
"Genesee River.X2015.02.11",3.83574829101565,7,2015,"genesee"
"Genesee River.X2015.02.18",4.48528442382815,8,2015,"genesee"
"Genesee River.X2015.02.25",1.87114868164065,9,2015,"genesee"
"Genesee River.X2015.03.04",2.12471923828127,10,2015,"genesee"
"Genesee River.X2015.03.11",2.43084106445315,11,2015,"genesee"
"Genesee River.X2015.03.18",5.5528503417969,12,2015,"genesee"
